match,id,P11806,name,autoq,wikidata_company_name,desc,total_score,name_match_subscore,common_media_subscore,tmdb_media_count,wikidata_media_count,common_media_count
PROBABLY,4101,4101,Dionysos Films,Q50826023,Dionysos Films,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,9,4,4
PROBABLY,4104,4104,Porkkana Ryhmä,Q11888710,Porkkana Ryhmä,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,6,6,6
PROBABLY,4105,4105,Amblimation,Q1636748,Amblimation,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,4,3,3
PROBABLY,133426,133426,THEFOOL,Q110245205,THEFOOL,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,6,1,1
PROBABLY,99366,99366,Topic Studios,Q106819266,Topic Studios,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,44,1,1
PROBABLY,4255,4255,Kings Road Entertainment,Q11871599,Kings Road Entertainment,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,26,1,1
PROBABLY,22182,22182,KC Medien,Q106641397,KC Medien,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,8,1,1
PROBABLY,115541,115541,UFO Production,Q117288521,UFO Production,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,4,1,1
PROBABLY,123472,123472,P.I.C.S.,Q11331425,P.I.C.S.,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,8,3,3
PROBABLY,13700,13700,Mark VII Ltd.,Q6770118,Mark VII Limited,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,31,3,3
PROBABLY,13692,13692,Zazi Films,Q16683927,Zazi Films,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,5,1,1
PROBABLY,115704,115704,DK E&M,Q114421834,DK E&M,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,10,3,3
PROBABLY,99856,99856,Maximal Productions,Q3302459,Maximal Productions,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,10,1,1
PROBABLY,123502,123502,2waytraffic,Q2345853,2waytraffic,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,1,1,1
PROBABLY,32299,32299,Blue-Tongue Films,Q17001499,Blue-Tongue Films,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,33,1,1
PROBABLY,133206,133206,HIGROUND,Q19794279,HIGROUND,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,20,3,3
PROBABLY,177950,177950,MAC,Q243909,Mac,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,1,1,1
PROBABLY,4236,4236,Les Films Balenciaga,Q101480209,Les Films Balenciaga,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,8,1,1
PROBABLY,13573,13573,Canal Brasil,Q7224921,Canal Brasil,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,99,1,1
PROBABLY,4232,4232,Menuet,Q113111995,Menuet,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,27,1,1
PROBABLY,79044,79044,Shuka,Q20244949,Shuka,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,5,2,2
PROBABLY,22146,22146,Black Bear Pictures,Q54953618,Black Bear Pictures,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,32,10,10
PROBABLY,4165,4165,Samuel Bronston Productions,Q7410988,Samuel Bronston Productions,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,1,5,1
PROBABLY,13669,13669,Alexander Nanau Production,Q101110480,Alexander Nanau Production,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,2,1,1
PROBABLY,115631,115631,MYSTIC STORY,Q15509774,Mystic Story,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,5,1,1
PROBABLY,26900,26900,Art film 80,Q25464627,Art film 80,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,19,2,2
PROBABLY,13668,13668,RTS,Q224860,RTS,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,377,1,1
PROBABLY,13651,13651,WWE Home Video,Q5474463,WWE Home Video,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,29,1,1
PROBABLY,13649,13649,Chockstone Pictures,Q30588066,Chockstone Pictures,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,6,1,1
PROBABLY,109701,109701,The NEST Collective,Q56724146,The Nest Collective,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,3,1,1
PROBABLY,18396,18396,Safe Company,Q113631208,Safe Company,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,3,1,1
PROBABLY,4185,4185,Oceanic Preservation Society,Q2418461,Oceanic Preservation Society,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,3,1,1
PROBABLY,78999,78999,The IdeaFirst Company,Q108471140,The IdeaFirst Company,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,33,2,2
PROBABLY,149290,149290,Peak Productions,Q25713834,Peak Productions,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,1,1,1
PROBABLY,4220,4220,Management 360,Q21008543,Management 360,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,6,1,1
PROBABLY,149361,149361,Studio Palette,Q105523610,Studio Palette,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,3,1,1
PROBABLY,4194,4194,Karz Entertainment,Q25418626,Karz Entertainment,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,9,1,1
PROBABLY,18392,18392,Monolith Films,Q11785238,Monolith Films,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,18,1,1
PROBABLY,99494,99494,Science SARU,Q28691323,Science Saru,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,17,6,6
PROBABLY,99457,99457,China Media Capital,Q15939798,China Media Capital,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,2,1,1
PROBABLY,79018,79018,Alpheus Media,Q115424633,Alpheus Media,"total_score:1, name_match_subscore:1, common_media_subscore:1",1,1,1,12,1,1
PROBABLY,8520,8520,Walter Lantz Productions,Q3565810,Walter Lantz Productions,"total_score:0.9932, name_match_subscore:1, common_media_subscore:0.9932",0.9932,1,0.9932,486,147,146
PROBABLY,878,878,Happy Madison Productions,Q1584317,Happy Madison Productions,"total_score:0.9773, name_match_subscore:1, common_media_subscore:0.9773",0.9773,1,0.9773,59,44,43
PROBABLY,171,171,Malpaso Productions,Q2703264,Malpaso Productions,"total_score:0.9773, name_match_subscore:1, common_media_subscore:0.9773",0.9773,1,0.9773,63,44,43
PROBABLY,10342,10342,Studio Ghibli,Q182950,Studio Ghibli,"total_score:0.9762, name_match_subscore:1, common_media_subscore:0.9762",0.9762,1,0.9762,85,42,41
PROBABLY,8302,8302,Fleischer Studios,Q1427842,Fleischer Studios,"total_score:0.9742, name_match_subscore:1, common_media_subscore:0.9742",0.9742,1,0.9742,417,155,151
PROBABLY,2159,2159,Hal Roach Studios,Q3125893,Hal Roach Studios,"total_score:0.9737, name_match_subscore:1, common_media_subscore:0.9737",0.9737,1,0.9737,625,38,37
PROBABLY,529,529,Production I.G,Q735670,Production I.G,"total_score:0.9697, name_match_subscore:1, common_media_subscore:0.9697",0.9697,1,0.9697,249,66,64
PROBABLY,167336,167336,MTM Medien & Television München GmbH,Q105756521,MTM Medien & Television München,"total_score:0.9688, name_match_subscore:0.9688, common_media_subscore:1",0.9688,0.9688,1,1,2,1
PROBABLY,5670,5670,Shree Ashtavinayak Cine Vision,Q7503472,Shree Ashtavinayak Cine Vision Ltd,"total_score:0.9677, name_match_subscore:0.9677, common_media_subscore:1",0.9677,0.9677,1,10,1,1
PROBABLY,22038,22038,Fujisankei Communication Group,Q841397,Fujisankei Communications Group,"total_score:0.9677, name_match_subscore:0.9677, common_media_subscore:1",0.9677,0.9677,1,2,1,1
PROBABLY,41996,41996,Doga Kobo,Q3033729,Doga Kobo,"total_score:0.9677, name_match_subscore:1, common_media_subscore:0.9677",0.9677,1,0.9677,52,31,30
PROBABLY,915,915,Hollywood Pictures,Q1348264,Hollywood Pictures,"total_score:0.9651, name_match_subscore:1, common_media_subscore:0.9651",0.9651,1,0.9651,86,86,83
PROBABLY,52873,52873,Internationalt Filmskompani,Q21948084,Internationalt Films Kompani,"total_score:0.9643, name_match_subscore:0.9643, common_media_subscore:1",0.9643,0.9643,1,2,4,2
PROBABLY,43853,43853,Ay Yapım,Q2767515,Ay Yapım,"total_score:0.9615, name_match_subscore:1, common_media_subscore:0.9615",0.9615,1,0.9615,61,26,25
PROBABLY,8356,8356,Viva Films,Q7907096,VIVA Films,"total_score:0.96, name_match_subscore:1, common_media_subscore:0.96",0.96,1,0.96,605,25,24
PROBABLY,470,470,Recorded Pictures Company,Q3422434,Recorded Picture Company,"total_score:0.96, name_match_subscore:0.96, common_media_subscore:1",0.96,0.96,1,2,21,2
PROBABLY,74135,74135,WUZHOU FILM DISTRBUTION,Q24206373,Wuzhou Film Distribution,"total_score:0.9583, name_match_subscore:0.9583, common_media_subscore:1",0.9583,0.9583,1,3,1,1
PROBABLY,416,416,Python (Monty) Pictures Limited,Q7263919,Python (Monty) Pictures,"total_score:0.9583, name_match_subscore:0.9583, common_media_subscore:1",0.9583,0.9583,1,8,1,1
PROBABLY,1885,1885,Silver Pictures,Q1188938,Silver Pictures,"total_score:0.9574, name_match_subscore:1, common_media_subscore:0.9574",0.9574,1,0.9574,70,47,45
PROBABLY,219,219,The Mirisch Company,Q456294,The Mirisch Company,"total_score:0.9574, name_match_subscore:1, common_media_subscore:0.9574",0.9574,1,0.9574,73,47,45
PROBABLY,26968,26968,Grassroot Film Company,Q16875596,Grass Root Film Company,"total_score:0.9565, name_match_subscore:0.9565, common_media_subscore:1",0.9565,0.9565,1,15,4,4
PROBABLY,5937,5937,XEBEC,Q960422,Xebec,"total_score:0.9565, name_match_subscore:1, common_media_subscore:0.9565",0.9565,1,0.9565,76,23,22
PROBABLY,258,258,Scott Rudin Productions,Q17295709,Scott Rudin Productions,"total_score:0.9565, name_match_subscore:1, common_media_subscore:0.9565",0.9565,1,0.9565,78,23,22
PROBABLY,13113,13113,A-1 Pictures,Q277763,A-1 Pictures,"total_score:0.9545, name_match_subscore:1, common_media_subscore:0.9545",0.9545,1,0.9545,111,44,42
PROBABLY,42811,42811,Lerche,Q17050703,Lerche,"total_score:0.9545, name_match_subscore:1, common_media_subscore:0.9545",0.9545,1,0.9545,36,22,21
PROBABLY,7517,7517,In-Gear Film Production Co. Ltd.,Q16918792,In-Gear Film Production Co.,"total_score:0.9524, name_match_subscore:0.9524, common_media_subscore:1",0.9524,0.9524,1,10,2,2
PROBABLY,4287,4287,Nippon Animation,Q1051884,Nippon Animation,"total_score:0.9512, name_match_subscore:1, common_media_subscore:0.9512",0.9512,1,0.9512,144,41,39
PROBABLY,10339,10339,WWE Studios,Q1149935,WWE Studios,"total_score:0.95, name_match_subscore:1, common_media_subscore:0.95",0.95,1,0.95,72,40,38
PROBABLY,7217,7217,See-Saw Films,Q7445452,See-Saw Films,"total_score:0.95, name_match_subscore:1, common_media_subscore:0.95",0.95,1,0.95,38,20,19
PROBABLY,5630,5630,Non-Stop Productions,Q4327207,Non-Stop Production,"total_score:0.95, name_match_subscore:1, common_media_subscore:0.95",0.95,1,0.95,51,20,19
PROBABLY,182509,182509,Steel & Glass Films,Q7605619,Steel & Glass Films Ltd,"total_score:0.95, name_match_subscore:0.95, common_media_subscore:1",0.95,0.95,1,1,1,1
PROBABLY,1782,1782,Smoke House Pictures,Q3963037,Smokehouse Pictures,"total_score:0.95, name_match_subscore:0.95, common_media_subscore:1",0.95,0.95,1,21,11,11
PROBABLY,14703,14703,Pentamedia Graphics Limited,Q3374896,Pentamedia Graphics,"total_score:0.95, name_match_subscore:0.95, common_media_subscore:1",0.95,0.95,1,3,1,1
PROBABLY,50063,50063,Doghouse73 Pictures,Q108833837,Doghouse 73 Pictures,"total_score:0.95, name_match_subscore:0.95, common_media_subscore:1",0.95,0.95,1,50,1,1
PROBABLY,107535,107535,Northern Lights Productions,Q7058641,Northern Light Productions,"total_score:0.95, name_match_subscore:0.95, common_media_subscore:1",0.95,0.95,1,2,1,1
PROBABLY,7202,7202,Raajkamal Films International,Q7278390,Raaj Kamal Films International,"total_score:0.95, name_match_subscore:0.95, common_media_subscore:1",0.95,0.95,1,27,16,16
PROBABLY,28205,28205,Samuel Goldwyn Productions,Q7411497,Samuel Goldwyn Productions,"total_score:0.9492, name_match_subscore:1, common_media_subscore:0.9492",0.9492,1,0.9492,76,59,56
PROBABLY,2370,2370,Merchant Ivory Productions,Q2407366,Merchant Ivory Productions,"total_score:0.9474, name_match_subscore:1, common_media_subscore:0.9474",0.9474,1,0.9474,48,19,18
PROBABLY,108388,108388,Benaras Mediaworks,Q112252122,Benaras Media Works,"total_score:0.9474, name_match_subscore:0.9474, common_media_subscore:1",0.9474,0.9474,1,8,1,1
PROBABLY,59251,59251,Agosto Dos Pictures,Q16826132,AgostoDos Pictures,"total_score:0.9474, name_match_subscore:0.9474, common_media_subscore:1",0.9474,0.9474,1,3,1,1
PROBABLY,130540,130540,EndemolShine Italy,Q77205820,Endemol Shine Italy,"total_score:0.9474, name_match_subscore:0.9474, common_media_subscore:1",0.9474,0.9474,1,1,2,1
PROBABLY,5907,5907,AGS Entertainment,Q4651702,AGS Entertainment,"total_score:0.9444, name_match_subscore:1, common_media_subscore:0.9444",0.9444,1,0.9444,21,18,17
PROBABLY,2934,2934,Excel Entertainment,Q5419397,Excel Entertainment,"total_score:0.9444, name_match_subscore:1, common_media_subscore:0.9444",0.9444,1,0.9444,41,18,17
PROBABLY,880,880,Daiei Film,Q4390090,Daiei Film,"total_score:0.9444, name_match_subscore:1, common_media_subscore:0.9444",0.9444,1,0.9444,736,36,34
PROBABLY,21046,21046,Suomi-Filmi,Q7641839,Suomi-Filmi,"total_score:0.9444, name_match_subscore:1, common_media_subscore:0.9444",0.9444,1,0.9444,169,18,17
PROBABLY,86912,86912,Millenium Film OY,Q107620971,Millennium Film Oy,"total_score:0.9444, name_match_subscore:0.9444, common_media_subscore:1",0.9444,0.9444,1,2,1,1
PROBABLY,83123,83123,Dan Valley Film AG,Q78525543,Danvalley Film AG,"total_score:0.9444, name_match_subscore:0.9444, common_media_subscore:1",0.9444,0.9444,1,2,1,1
PROBABLY,48873,48873,Le Vision Pictures,Q20539325,LeVision Pictures,"total_score:0.9444, name_match_subscore:0.9444, common_media_subscore:1",0.9444,0.9444,1,11,1,1
PROBABLY,13260,13260,Directors Company,Q5280496,Director's Company,"total_score:0.9444, name_match_subscore:0.9444, common_media_subscore:1",0.9444,0.9444,1,22,4,4
PROBABLY,3,3,Pixar,Q127552,Pixar,"total_score:0.9432, name_match_subscore:1, common_media_subscore:0.9432",0.9432,1,0.9432,141,88,83
PROBABLY,9195,9195,Touchstone Pictures,Q497155,Touchstone Pictures,"total_score:0.9417, name_match_subscore:1, common_media_subscore:0.9417",0.9417,1,0.9417,240,252,226
PROBABLY,7965,7965,The Ladd Company,Q951774,The Ladd Company,"total_score:0.9412, name_match_subscore:1, common_media_subscore:0.9412",0.9412,1,0.9412,23,17,16
PROBABLY,2849,2849,BONES,Q834471,Bones,"total_score:0.9412, name_match_subscore:1, common_media_subscore:0.9412",0.9412,1,0.9412,77,34,32
PROBABLY,12093,12093,Finos Film,Q1418294,Finos Film,"total_score:0.9412, name_match_subscore:1, common_media_subscore:0.9412",0.9412,1,0.9412,172,34,32
PROBABLY,6689,6689,SHAFT,Q1204821,Shaft,"total_score:0.9412, name_match_subscore:1, common_media_subscore:0.9412",0.9412,1,0.9412,53,17,16
PROBABLY,275,275,Carolco Pictures,Q1044291,Carolco Pictures,"total_score:0.9412, name_match_subscore:1, common_media_subscore:0.9412",0.9412,1,0.9412,56,34,32
PROBABLY,1088,1088,Alcon Entertainment,Q4713342,Alcon Entertainment,"total_score:0.9412, name_match_subscore:1, common_media_subscore:0.9412",0.9412,1,0.9412,45,34,32
PROBABLY,109530,109530,"Hollando-Belgica Film Mij. ""Eureka""",Q115728987,Hollando-Belgica Film Mij. Eureka,"total_score:0.9412, name_match_subscore:0.9412, common_media_subscore:1",0.9412,0.9412,1,1,1,1
PROBABLY,1645,1645,Scott Free Productions,Q3476213,Scott Free Productions,"total_score:0.94, name_match_subscore:1, common_media_subscore:0.94",0.94,1,0.94,128,50,47
PROBABLY,97,97,Castle Rock Entertainment,Q622848,Castle Rock Entertainment,"total_score:0.9375, name_match_subscore:1, common_media_subscore:0.9375",0.9375,1,0.9375,99,80,75
PROBABLY,3041,3041,GAINAX,Q834328,Gainax,"total_score:0.9375, name_match_subscore:1, common_media_subscore:0.9375",0.9375,1,0.9375,58,16,15
PROBABLY,31058,31058,WIT STUDIO,Q14508383,Wit Studio,"total_score:0.9375, name_match_subscore:1, common_media_subscore:0.9375",0.9375,1,0.9375,40,16,15
PROBABLY,18,18,Gracie Films,Q1506909,Gracie Films,"total_score:0.9375, name_match_subscore:1, common_media_subscore:0.9375",0.9375,1,0.9375,30,16,15
PROBABLY,24299,24299,Ukrtelefilm,Q4470719,Ukrtelefilm,"total_score:0.9375, name_match_subscore:1, common_media_subscore:0.9375",0.9375,1,0.9375,40,16,15
PROBABLY,3651,3651,R S Infotainment,Q48734784,RS Infotainment,"total_score:0.9375, name_match_subscore:0.9375, common_media_subscore:1",0.9375,0.9375,1,16,1,1
PROBABLY,39181,39181,Cygames Pictures,Q30942191,CygamesPictures,"total_score:0.9375, name_match_subscore:0.9375, common_media_subscore:1",0.9375,0.9375,1,7,4,4
PROBABLY,34529,34529,Vice Versa Film,Q107382533,Vice Versa Films,"total_score:0.9375, name_match_subscore:0.9375, common_media_subscore:1",0.9375,0.9375,1,2,1,1
PROBABLY,22060,22060,D & B Films Co. Ltd.,Q8353357,"D & B Films Co., Ltd.","total_score:0.9375, name_match_subscore:0.9375, common_media_subscore:1",0.9375,0.9375,1,60,1,1
PROBABLY,168283,168283,Westworld Story,Q115647458,West World Story,"total_score:0.9375, name_match_subscore:0.9375, common_media_subscore:1",0.9375,0.9375,1,3,1,1
PROBABLY,85681,85681,Distant Horizon,Q18180857,Distant Horizons,"total_score:0.9375, name_match_subscore:0.9375, common_media_subscore:1",0.9375,0.9375,1,33,1,1
PROBABLY,1314,1314,Hammer Film Productions,Q1433745,Hammer Film Productions,"total_score:0.936, name_match_subscore:1, common_media_subscore:0.936",0.936,1,0.936,183,125,117
PROBABLY,1432,1432,Republic Pictures,Q774682,Republic Pictures,"total_score:0.9336, name_match_subscore:1, common_media_subscore:0.9336",0.9336,1,0.9336,881,422,394
PROBABLY,34525,34525,SILVER LINK.,Q421414,Silver Link,"total_score:0.9333, name_match_subscore:1, common_media_subscore:0.9333",0.9333,1,0.9333,63,30,28
PROBABLY,2532,2532,Batjac Productions,Q2891393,Batjac Productions,"total_score:0.9333, name_match_subscore:1, common_media_subscore:0.9333",0.9333,1,0.9333,21,15,14
PROBABLY,3112,3112,Rodeo Drive,Q3939871,Rodeo Drive,"total_score:0.9333, name_match_subscore:1, common_media_subscore:0.9333",0.9333,1,0.9333,39,15,14
PROBABLY,6704,6704,Illumination,Q1189512,Illumination,"total_score:0.9333, name_match_subscore:1, common_media_subscore:0.9333",0.9333,1,0.9333,55,15,14
PROBABLY,7872,7872,Rapi Films,Q14474500,Rapi Films,"total_score:0.9333, name_match_subscore:1, common_media_subscore:0.9333",0.9333,1,0.9333,106,15,14
PROBABLY,9364,9364,Sacher Film,Q3460921,Sacher Film,"total_score:0.9333, name_match_subscore:1, common_media_subscore:0.9333",0.9333,1,0.9333,23,15,14
PROBABLY,321,321,Memfis Film,Q10581511,Memfis Film,"total_score:0.9333, name_match_subscore:1, common_media_subscore:0.9333",0.9333,1,0.9333,37,15,14
PROBABLY,768,768,Ghost House Pictures,Q11860452,Ghost House Pictures,"total_score:0.9333, name_match_subscore:1, common_media_subscore:0.9333",0.9333,1,0.9333,28,15,14
PROBABLY,22514,22514,Samuelson Productions,Q17335761,Samuelson Productions Ltd,"total_score:0.9333, name_match_subscore:0.9333, common_media_subscore:1",0.9333,0.9333,1,5,1,1
PROBABLY,25203,25203,Genera8Xion Entertainment,Q5531622,Gener8Xion Entertainment,"total_score:0.9333, name_match_subscore:0.9333, common_media_subscore:1",0.9333,0.9333,1,1,5,1
PROBABLY,15110,15110,Armadillo Films,Q80349510,Armadillo Film,"total_score:0.9333, name_match_subscore:0.9333, common_media_subscore:1",0.9333,0.9333,1,4,1,1
PROBABLY,21806,21806,Cineanimadores,Q5120641,Cine Animadores,"total_score:0.9333, name_match_subscore:0.9333, common_media_subscore:1",0.9333,0.9333,1,2,3,2
PROBABLY,99381,99381,BezBuslou Arts,Q48954781,Bez Buslou Arts,"total_score:0.9333, name_match_subscore:0.9333, common_media_subscore:1",0.9333,0.9333,1,1,3,1
PROBABLY,53268,53268,Woodline Films Ltd.,Q91335524,Woodline Films,"total_score:0.9333, name_match_subscore:0.9333, common_media_subscore:1",0.9333,0.9333,1,3,1,1
PROBABLY,133240,133240,Cinesound Productions Limited,Q5120892,Cinesound Productions,"total_score:0.9333, name_match_subscore:0.9333, common_media_subscore:1",0.9333,0.9333,1,2,23,2
PROBABLY,35353,35353,Thanhouser Company,Q2061750,Thanhouser Company,"total_score:0.9324, name_match_subscore:1, common_media_subscore:0.9324",0.9324,1,0.9324,193,74,69
PROBABLY,1569,1569,Yash Raj Films,Q1696916,Yash Raj Films,"total_score:0.9322, name_match_subscore:1, common_media_subscore:0.9322",0.9322,1,0.9322,93,59,55
PROBABLY,84492,84492,good friends Filmproduktion,Q107344292,good friends Filmproduktions GmbH,"total_score:0.931, name_match_subscore:0.931, common_media_subscore:1",0.931,0.931,1,9,2,2
PROBABLY,46430,46430,Estúdios Globo,Q7248937,Estúdios Globo,"total_score:0.9294, name_match_subscore:1, common_media_subscore:0.9294",0.9294,1,0.9294,634,85,79
PROBABLY,6082,6082,Filmirage,Q3745442,Filmirage,"total_score:0.9286, name_match_subscore:1, common_media_subscore:0.9286",0.9286,1,0.9286,39,28,26
PROBABLY,342,342,Davis Films,Q3703758,Davis Films,"total_score:0.9286, name_match_subscore:1, common_media_subscore:0.9286",0.9286,1,0.9286,55,14,13
PROBABLY,10031,10031,Morena Films,Q6024105,Morena Films,"total_score:0.9286, name_match_subscore:1, common_media_subscore:0.9286",0.9286,1,0.9286,74,14,13
PROBABLY,4436,4436,Disneynature,Q2501552,Disneynature,"total_score:0.9286, name_match_subscore:1, common_media_subscore:0.9286",0.9286,1,0.9286,21,14,13
PROBABLY,4182,4182,Pine-Thomas Productions,Q7195048,Pine-Thomas Productions,"total_score:0.9286, name_match_subscore:1, common_media_subscore:0.9286",0.9286,1,0.9286,67,14,13
PROBABLY,829,829,Vertigo Entertainment,Q3556262,Vertigo Entertainment,"total_score:0.9286, name_match_subscore:1, common_media_subscore:0.9286",0.9286,1,0.9286,67,14,13
PROBABLY,127541,127541,Climax Studios,Q108773803,Climax Studio,"total_score:0.9286, name_match_subscore:0.9286, common_media_subscore:1",0.9286,0.9286,1,18,7,7
PROBABLY,110302,110302,Bamse Förlaget,Q10425785,Bamseförlaget,"total_score:0.9286, name_match_subscore:0.9286, common_media_subscore:1",0.9286,0.9286,1,3,1,1
PROBABLY,59652,59652,Genepool Productions,Q71359286,Gene Pool Productions,"total_score:0.9286, name_match_subscore:0.9286, common_media_subscore:1",0.9286,0.9286,1,7,1,1
PROBABLY,8770,8770,"Allied Stars, Ltd.",Q4732600,Allied Stars Ltd,"total_score:0.9286, name_match_subscore:0.9286, common_media_subscore:1",0.9286,0.9286,1,1,1,1
PROBABLY,260,260,Heritage Films,Q78792088,Heritage Film,"total_score:0.9286, name_match_subscore:0.9286, common_media_subscore:1",0.9286,0.9286,1,10,1,1
PROBABLY,12111,12111,Vides Cinematografica,Q3557806,Vides Cinematografica,"total_score:0.9268, name_match_subscore:1, common_media_subscore:0.9268",0.9268,1,0.9268,82,41,38
PROBABLY,81,81,Plan B Entertainment,Q28252,Plan B Entertainment,"total_score:0.925, name_match_subscore:1, common_media_subscore:0.925",0.925,1,0.925,77,40,37
PROBABLY,22307,22307,Nestor Film Company,Q3338476,Nestor Film Company,"total_score:0.9242, name_match_subscore:1, common_media_subscore:0.9242",0.9242,1,0.9242,66,72,61
PROBABLY,76266,76266,Pearl Studio,Q13420050,Pearl Studios,"total_score:0.9231, name_match_subscore:0.9231, common_media_subscore:1",0.9231,0.9231,1,4,2,2
PROBABLY,48427,48427,E-motion Film,Q107539794,Emotion Film,"total_score:0.9231, name_match_subscore:0.9231, common_media_subscore:1",0.9231,0.9231,1,23,1,1
PROBABLY,68941,68941,Filmcontract Ltd.,Q100715741,Filmcontract,"total_score:0.9231, name_match_subscore:0.9231, common_media_subscore:1",0.9231,0.9231,1,12,1,1
PROBABLY,38679,38679,Marvel Television,Q6778202,Marvel Television,"total_score:0.9231, name_match_subscore:1, common_media_subscore:0.9231",0.9231,1,0.9231,19,13,12
PROBABLY,4262,4262,Tezuka Productions,Q2090847,Tezuka Productions,"total_score:0.9231, name_match_subscore:1, common_media_subscore:0.9231",0.9231,1,0.9231,98,13,12
PROBABLY,5344,5344,MD Pictures,Q56085408,MD Pictures,"total_score:0.9231, name_match_subscore:1, common_media_subscore:0.9231",0.9231,1,0.9231,114,26,24
PROBABLY,3929,3929,Robert Simonds Productions,Q17343522,Robert Simonds Productions,"total_score:0.9231, name_match_subscore:1, common_media_subscore:0.9231",0.9231,1,0.9231,27,13,12
PROBABLY,10105,10105,Apatow Productions,Q618091,Apatow Productions,"total_score:0.9231, name_match_subscore:1, common_media_subscore:0.9231",0.9231,1,0.9231,38,26,24
PROBABLY,284,284,DNA Films,Q3700480,DNA Films,"total_score:0.9231, name_match_subscore:1, common_media_subscore:0.9231",0.9231,1,0.9231,30,13,12
PROBABLY,4753,4753,Filmauro,Q3745440,Filmauro,"total_score:0.9231, name_match_subscore:1, common_media_subscore:0.9231",0.9231,1,0.9231,89,39,36
PROBABLY,3172,3172,Blumhouse Productions,Q16984664,Blumhouse Productions,"total_score:0.9221, name_match_subscore:1, common_media_subscore:0.9221",0.9221,1,0.9221,172,77,71
PROBABLY,420,420,Marvel Studios,Q367466,Marvel Studios,"total_score:0.9219, name_match_subscore:1, common_media_subscore:0.9219",0.9219,1,0.9219,111,64,59
PROBABLY,117973,117973,Say On Media,Q115620544,sayon media,"total_score:0.9167, name_match_subscore:0.9167, common_media_subscore:1",0.9167,0.9167,1,8,1,1
PROBABLY,7340,7340,C-2 Pictures,Q3648415,C2 Pictures,"total_score:0.9167, name_match_subscore:0.9167, common_media_subscore:1",0.9167,0.9167,1,3,4,3
PROBABLY,106370,106370,Alegro Film,Q1369459,Allegro Film,"total_score:0.9167, name_match_subscore:0.9167, common_media_subscore:1",0.9167,0.9167,1,1,14,1
PROBABLY,149439,149439,Paris Films,Q10344803,Paris Filmes,"total_score:0.9167, name_match_subscore:0.9167, common_media_subscore:1",0.9167,0.9167,1,1,2,1
PROBABLY,76978,76978,Instituto Cinematográfico de El Salvador Revolucionario F.M.L.N,Q52161566,Instituto Cinematográfico de El Salvador Revolucionario,"total_score:0.9167, name_match_subscore:0.9167, common_media_subscore:1",0.9167,0.9167,1,1,1,1
PROBABLY,27559,27559,Bianca Film,Q107637155,Bianca Films,"total_score:0.9167, name_match_subscore:0.9167, common_media_subscore:1",0.9167,0.9167,1,24,1,1
PROBABLY,350,350,Radar Pictures,Q17335679,Radar Pictures,"total_score:0.9167, name_match_subscore:1, common_media_subscore:0.9167",0.9167,1,0.9167,29,12,11
